driver_id,date,rides_completed,earnings,hours_worked,earnings_hour
637,2021-06-22,20.0,653.0,12.75,51.21568627450981
637,2021-06-23,14.0,425.0,9.15,46.448087431693985
637,2021-06-24,14.0,427.0,9.84,43.394308943089435
637,2021-06-25,26.0,806.0,10.18,79.17485265225933
637,2021-06-26,21.0,693.0,10.5,66.0
637,2021-06-27,37.0,1101.0,11.51,95.65595134665509
637,2021-06-28,5.0,191.0,2.68,71.26865671641791
638,2021-06-16,26.0,727.0,11.81,61.5580016934801
638,2021-06-17,14.0,434.0,11.22,38.68092691622103
638,2021-06-18,9.0,269.0,11.43,23.53455818022747
638,2021-06-19,0.0,0.0,2.38,0.0
638,2021-06-20,0.0,0.0,1.41,0.0
638,2021-06-21,18.0,515.0,10.2,50.490196078431374
638,2021-06-22,19.0,495.0,10.73,46.13233923578751
638,2021-06-23,23.0,658.0,10.34,63.63636363636364
638,2021-06-24,28.0,768.0,9.56,80.3347280334728
638,2021-06-25,26.0,761.0,9.7,78.4536082474227
638,2021-06-26,27.0,779.0,9.27,84.03451995685006
638,2021-06-27,30.0,864.0,9.33,92.60450160771704
638,2021-06-28,2.0,57.0,1.11,51.35135135135135
639,2021-06-15,3.0,78.0,0.89,87.64044943820224
639,2021-06-16,26.0,846.0,9.32,90.7725321888412
639,2021-06-17,22.0,671.0,10.29,65.2089407191448
639,2021-06-18,15.0,463.0,8.36,55.38277511961723
639,2021-06-19,18.0,557.0,8.57,64.99416569428237
639,2021-06-20,16.0,486.0,8.19,59.34065934065934
639,2021-06-21,24.0,747.0,7.73,96.63648124191461
639,2021-06-22,28.0,806.0,8.78,91.7995444191344
639,2021-06-23,21.0,660.0,8.41,78.47800237812129
639,2021-06-24,29.0,835.0,11.77,70.94307561597282
639,2021-06-25,25.0,759.0,10.1,75.14851485148515
639,2021-06-26,37.0,1097.0,12.35,88.82591093117409
639,2021-06-27,39.0,1177.0,11.41,103.15512708150744
639,2021-06-28,31.0,956.0,8.71,109.7588978185993
640,2021-06-16,21.0,626.0,11.29,55.447298494242695
640,2021-06-17,26.0,812.0,12.63,64.29136975455265
640,2021-06-18,26.0,805.0,11.05,72.85067873303167
640,2021-06-19,2.0,59.0,3.53,16.71388101983003
640,2021-06-21,25.0,764.0,9.26,82.50539956803456
640,2021-06-22,25.0,808.0,11.19,72.20732797140305
640,2021-06-23,31.0,946.0,12.02,78.70216306156406
640,2021-06-24,32.0,1022.0,12.61,81.04678826328312
640,2021-06-25,35.0,1087.0,13.29,81.79082016553801
640,2021-06-26,24.0,759.0,9.06,83.77483443708608
640,2021-06-28,35.0,1082.0,13.09,82.6585179526356
641,2021-06-16,9.0,260.0,5.36,48.50746268656716
641,2021-06-17,15.0,463.0,10.21,45.34769833496571
641,2021-06-18,9.0,303.0,5.53,54.79204339963833
641,2021-06-19,22.0,640.0,11.76,54.421768707483
641,2021-06-20,20.0,591.0,8.17,72.33782129742963
641,2021-06-21,19.0,534.0,9.27,57.60517799352751
641,2021-06-22,9.0,297.0,6.4399999999999995,46.11801242236025
641,2021-06-23,19.0,587.0,10.42,56.33397312859885
641,2021-06-24,9.0,280.0,9.620000000000001,29.1060291060291
641,2021-06-25,14.0,416.0,9.38,44.34968017057569
641,2021-06-26,13.0,398.0,11.57,34.39930855661193
641,2021-06-27,16.0,457.0,9.0,50.77777777777778
641,2021-06-28,19.0,566.0,10.44,54.214559386973185
642,2021-06-15,0.0,0.0,0.5,0.0
642,2021-06-16,27.0,800.0,9.3,86.02150537634408
642,2021-06-17,36.0,1070.0,11.790000000000001,90.754877014419
642,2021-06-18,29.0,877.0,10.15,86.4039408866995
642,2021-06-19,25.0,783.0,9.58,81.73277661795407
642,2021-06-21,39.0,1145.0,12.37,92.56265157639452
642,2021-06-22,38.0,1183.0,12.85,92.06225680933852
642,2021-06-23,31.0,951.0,11.75,80.93617021276596
642,2021-06-24,38.0,1141.0,13.5,84.51851851851852
642,2021-06-25,33.0,968.0,11.47,84.39407149084568
642,2021-06-26,39.0,1170.0,12.4,94.35483870967742
642,2021-06-28,36.0,1159.0,12.71,91.18804091266719
643,2021-06-15,0.0,0.0,1.0,0.0
643,2021-06-16,12.0,369.0,8.24,44.78155339805825
643,2021-06-17,20.0,641.0,11.42,56.12959719789843
643,2021-06-18,22.0,687.0,13.9,49.42446043165467
643,2021-06-19,26.0,821.0,13.76,59.6656976744186
643,2021-06-20,27.0,852.0,15.12,56.349206349206355
643,2021-06-21,21.0,713.0,12.21,58.39475839475839
643,2021-06-22,10.0,335.0,9.84,34.04471544715447
643,2021-06-24,17.0,538.0,11.76,45.74829931972789
643,2021-06-25,20.0,640.0,10.39,61.597690086621746
643,2021-06-26,32.0,967.0,11.5,84.08695652173913
643,2021-06-27,25.0,778.0,10.03,77.56729810568295
643,2021-06-28,19.0,606.0,11.16,54.3010752688172
644,2021-06-15,0.0,0.0,1.0,0.0
644,2021-06-16,12.0,391.0,12.02,32.529118136439266
644,2021-06-17,10.0,342.0,11.51,29.713292788879237
644,2021-06-18,8.0,260.0,11.879999999999999,21.885521885521886
644,2021-06-19,11.0,365.0,14.04,25.997150997151
644,2021-06-20,11.0,349.0,10.84,32.19557195571956
644,2021-06-21,19.0,606.0,11.19,54.15549597855228
644,2021-06-22,15.0,456.0,12.85,35.4863813229572
644,2021-06-23,8.0,267.0,12.9,20.69767441860465
644,2021-06-24,9.0,256.0,8.15,31.411042944785276
644,2021-06-25,15.0,476.0,10.81,44.03330249768732
644,2021-06-26,8.0,234.0,6.01,38.935108153078204
644,2021-06-27,9.0,276.0,7.28,37.91208791208791
644,2021-06-28,13.0,426.0,10.05,42.38805970149254
645,2021-06-15,0.0,52.0,0.47,110.63829787234043
645,2021-06-16,22.0,792.0,10.37,76.374156219865
645,2021-06-17,30.0,995.0,12.11,82.16350123864575
645,2021-06-18,16.0,531.0,9.01,58.93451720310766
645,2021-06-19,31.0,1048.0,14.04,74.64387464387465
645,2021-06-20,29.0,940.0,10.02,93.812375249501
645,2021-06-21,10.0,318.0,5.12,62.109375
645,2021-06-22,18.0,595.0,7.1899999999999995,82.7538247566064
645,2021-06-23,23.0,848.0,10.41,81.46013448607108
645,2021-06-24,23.0,746.0,9.73,76.67009249743063
645,2021-06-25,9.0,268.0,4.21,63.657957244655584
646,2021-06-16,14.0,412.0,7.51,54.86018641810919
646,2021-06-17,16.0,507.0,5.72,88.63636363636364
646,2021-06-18,17.0,549.0,8.96,61.27232142857142
646,2021-06-19,21.0,682.0,9.51,71.71398527865405
646,2021-06-20,24.0,738.0,9.45,78.0952380952381
646,2021-06-21,14.0,415.0,8.64,48.032407407407405
646,2021-06-22,24.0,720.0,8.54,84.30913348946137
646,2021-06-23,26.0,763.0,7.9,96.58227848101265
646,2021-06-24,17.0,565.0,5.39,104.82374768089055
646,2021-06-25,30.0,928.0,9.61,96.56607700312175
646,2021-06-26,33.0,1022.0,10.93,93.50411710887465
646,2021-06-27,33.0,980.0,9.67,101.34436401240951
646,2021-06-28,28.0,877.0,8.78,99.8861047835991
647,2021-06-16,15.0,410.0,11.0,37.27272727272727
647,2021-06-17,18.0,572.0,10.22,55.96868884540117
647,2021-06-18,12.0,363.0,11.55,31.428571428571427
647,2021-06-19,15.0,486.0,11.07,43.90243902439024
647,2021-06-20,20.0,540.0,8.39,64.36233611442192
647,2021-06-21,25.0,679.0,11.54,58.83882149046794
647,2021-06-22,12.0,351.0,6.79,51.693667157584684
647,2021-06-23,10.0,288.0,7.47,38.55421686746988
647,2021-06-24,2.0,52.0,1.35,38.51851851851852
647,2021-06-25,9.0,292.0,7.1499999999999995,40.83916083916084
647,2021-06-27,15.0,443.0,6.01,73.71048252911814
647,2021-06-28,12.0,335.0,7.3,45.89041095890411
648,2021-06-15,3.0,67.0,1.0,67.0
648,2021-06-16,0.0,0.0,0.05,0.0
648,2021-06-17,23.0,685.0,9.89,69.26188068756319
648,2021-06-18,31.0,942.0,11.22,83.9572192513369
648,2021-06-19,26.0,788.0,11.41,69.06222611744084
648,2021-06-20,29.0,868.0,11.83,73.37278106508876
648,2021-06-21,28.0,879.0,11.46,76.70157068062827
648,2021-06-22,0.0,0.0,0.29,0.0
648,2021-06-23,24.0,684.0,10.98,62.295081967213115
648,2021-06-24,20.0,627.0,9.75,64.3076923076923
648,2021-06-25,22.0,611.0,8.74,69.90846681922197
648,2021-06-26,26.0,816.0,10.07,81.03277060575968
648,2021-06-27,27.0,842.0,10.2,82.54901960784315
648,2021-06-28,15.0,456.0,8.31,54.87364620938628
649,2021-06-16,20.0,579.0,11.22,51.60427807486631
649,2021-06-17,13.0,430.0,9.33,46.08788853161843
649,2021-06-18,11.0,377.0,11.99,31.442869057547956
649,2021-06-19,9.0,271.0,9.09,29.812981298129813
649,2021-06-21,20.0,609.0,9.64,63.17427385892116
649,2021-06-22,13.0,388.0,9.6,40.41666666666667
649,2021-06-23,16.0,454.0,10.1,44.95049504950495
649,2021-06-24,14.0,417.0,9.32,44.742489270386265
649,2021-06-25,19.0,561.0,8.83,63.53340883352208
649,2021-06-26,22.0,684.0,9.47,72.22808870116155
649,2021-06-27,24.0,756.0,8.72,86.69724770642202
649,2021-06-28,20.0,584.0,8.69,67.20368239355581
650,2021-06-15,0.0,0.0,0.23,0.0
650,2021-06-16,22.0,680.0,13.9,48.92086330935252
650,2021-06-17,13.0,401.0,10.89,36.82277318640955
650,2021-06-18,20.0,611.0,14.66,41.67803547066848
650,2021-06-19,10.0,316.0,11.2,28.214285714285715
650,2021-06-20,19.0,607.0,13.83,43.890093998553866
650,2021-06-21,20.0,623.0,12.91,48.2571649883811
650,2021-06-22,12.0,393.0,13.01,30.207532667179095
650,2021-06-23,21.0,634.0,13.54,46.82422451994092
650,2021-06-24,22.0,638.0,13.75,46.4
650,2021-06-25,16.0,497.0,12.02,41.3477537437604
650,2021-06-26,19.0,606.0,13.23,45.80498866213152
650,2021-06-27,20.0,608.0,12.15,50.041152263374485
650,2021-06-28,18.0,586.0,13.22,44.326777609682296
651,2021-06-17,28.0,836.0,12.4,67.41935483870968
651,2021-06-18,25.0,730.0,11.83,61.70752324598478
651,2021-06-19,24.0,697.0,14.22,49.0154711673699
651,2021-06-20,33.0,969.0,12.67,76.47987371744279
651,2021-06-22,23.0,660.0,12.73,51.846032992930084
651,2021-06-23,24.0,696.0,13.0,53.53846153846154
651,2021-06-24,26.0,805.0,11.85,67.9324894514768
651,2021-06-25,35.0,1080.0,13.19,81.88021228203185
651,2021-06-26,28.0,916.0,11.870000000000001,77.1693344566133
651,2021-06-27,29.0,888.0,12.34,71.96110210696921
651,2021-06-28,20.0,634.0,11.7,54.188034188034194
652,2021-06-16,19.0,603.0,11.44,52.709790209790214
652,2021-06-17,23.0,699.0,12.72,54.95283018867924
652,2021-06-18,20.0,655.0,12.95,50.57915057915058
652,2021-06-19,16.0,522.0,8.57,60.910151691948656
652,2021-06-20,24.0,748.0,10.81,69.19518963922293
652,2021-06-22,27.0,823.0,14.17,58.08045165843331
652,2021-06-23,29.0,901.0,15.08,59.748010610079575
652,2021-06-24,28.0,866.0,12.45,69.5582329317269
652,2021-06-25,26.0,821.0,13.87,59.19250180245134
652,2021-06-26,30.0,923.0,11.45,80.6113537117904
652,2021-06-27,31.0,994.0,12.04,82.55813953488372
652,2021-06-28,11.0,286.0,6.1,46.885245901639344
653,2021-06-15,1.0,40.0,0.59,67.79661016949153
653,2021-06-16,13.0,375.0,8.83,42.46885617214043
653,2021-06-17,18.0,578.0,9.29,62.21743810548978
653,2021-06-18,9.0,228.0,9.36,24.35897435897436
653,2021-06-19,16.0,491.0,10.25,47.90243902439025
653,2021-06-20,16.0,476.0,9.93,47.93554884189325
653,2021-06-21,15.0,468.0,10.92,42.857142857142854
653,2021-06-22,7.0,197.0,7.26,27.134986225895318
653,2021-06-23,6.0,191.0,5.279999999999999,36.17424242424243
653,2021-06-24,6.0,198.0,9.59,20.646506777893638
653,2021-06-25,18.0,528.0,8.55,61.754385964912274
653,2021-06-26,15.0,483.0,9.53,50.68205666316894
653,2021-06-27,14.0,379.0,7.87,48.15756035578145
653,2021-06-28,6.0,199.0,4.72,42.16101694915255
654,2021-06-15,0.0,0.0,1.0,0.0
654,2021-06-16,0.0,0.0,6.55,0.0
654,2021-06-17,11.0,312.0,8.67,35.98615916955017
654,2021-06-18,11.0,336.0,8.23,40.82624544349939
654,2021-06-19,15.0,473.0,8.02,58.97755610972569
654,2021-06-20,18.0,547.0,10.09,54.21209117938553
654,2021-06-21,21.0,683.0,15.06,45.35192563081009
654,2021-06-22,16.0,500.0,11.57,43.2152117545376
654,2021-06-23,11.0,335.0,10.69,31.3376987839102
654,2021-06-24,15.0,472.0,8.65,54.566473988439306
654,2021-06-25,13.0,408.0,6.779999999999999,60.17699115044248
654,2021-06-26,13.0,374.0,5.66,66.07773851590106
654,2021-06-27,28.0,881.0,11.07,79.58446251129178
654,2021-06-28,16.0,506.0,9.21,54.94028230184581
655,2021-06-16,23.0,742.0,13.97,53.11381531853973
655,2021-06-17,25.0,818.0,13.94,58.68005738880918
655,2021-06-18,22.0,731.0,10.1,72.37623762376238
655,2021-06-19,17.0,556.0,11.45,48.5589519650655
655,2021-06-20,21.0,692.0,12.86,53.81026438569207
655,2021-06-21,20.0,645.0,13.26,48.64253393665158
655,2021-06-22,21.0,760.0,11.95,63.59832635983264
655,2021-06-23,13.0,478.0,11.7,40.85470085470086
655,2021-06-24,21.0,673.0,11.82,56.93739424703892
655,2021-06-25,23.0,713.0,11.09,64.2921550946799
655,2021-06-26,14.0,414.0,5.89,70.2886247877759
655,2021-06-27,3.0,70.0,3.29,21.27659574468085
655,2021-06-28,20.0,676.0,13.72,49.27113702623907
656,2021-06-15,0.0,0.0,0.39,0.0
656,2021-06-16,25.0,813.0,12.05,67.4688796680498
656,2021-06-17,29.0,939.0,15.94,58.908406524466756
656,2021-06-19,13.0,423.0,10.35,40.869565217391305
656,2021-06-22,30.0,864.0,13.63,63.38958180484226
656,2021-06-23,10.0,331.0,14.67,22.56305385139741
656,2021-06-24,24.0,747.0,16.76,44.57040572792362
656,2021-06-25,30.0,974.0,18.04,53.991130820399114
656,2021-06-26,45.0,1298.0,17.24,75.29002320185616
656,2021-06-27,29.0,866.0,13.86,62.48196248196248
656,2021-06-28,27.0,880.0,16.25,54.15384615384615
657,2021-06-15,2.0,24.0,0.34,70.58823529411764
657,2021-06-16,21.0,640.0,8.54,74.94145199063233
657,2021-06-17,21.0,625.0,7.62,82.02099737532808
657,2021-06-18,26.0,857.0,11.5,74.52173913043478
657,2021-06-19,19.0,562.0,8.38,67.06443914081144
657,2021-06-20,17.0,540.0,5.609999999999999,96.25668449197862
657,2021-06-21,25.0,800.0,9.68,82.64462809917356
657,2021-06-22,22.0,690.0,8.77,78.67730900798176
657,2021-06-23,28.0,832.0,9.81,84.81141692150867
657,2021-06-24,16.0,460.0,7.61,60.446780551905384
657,2021-06-25,33.0,1017.0,11.75,86.55319148936171
657,2021-06-26,27.0,825.0,9.89,83.41759352881698
657,2021-06-27,25.0,779.0,8.04,96.8905472636816
657,2021-06-28,30.0,926.0,10.49,88.2745471877979
658,2021-06-16,12.0,392.0,7.44,52.68817204301075
658,2021-06-17,26.0,769.0,12.65,60.790513833992094
658,2021-06-18,21.0,609.0,7.15,85.17482517482517
658,2021-06-19,26.0,782.0,11.76,66.49659863945578
658,2021-06-20,24.0,761.0,12.13,62.73701566364385
658,2021-06-21,35.0,1065.0,11.82,90.1015228426396
658,2021-06-22,20.0,620.0,11.6,53.44827586206897
658,2021-06-23,23.0,741.0,11.120000000000001,66.63669064748201
658,2021-06-24,25.0,777.0,12.35,62.91497975708502
658,2021-06-25,27.0,848.0,12.32,68.83116883116882
658,2021-06-26,36.0,1134.0,11.59,97.84296807592753
658,2021-06-27,33.0,993.0,11.28,88.03191489361703
658,2021-06-28,21.0,667.0,11.15,59.82062780269058
659,2021-06-15,1.0,74.0,0.94,78.72340425531915
659,2021-06-16,11.0,320.0,10.89,29.38475665748393
659,2021-06-17,5.0,160.0,9.24,17.316017316017316
659,2021-06-18,5.0,141.0,7.1,19.859154929577464
659,2021-06-19,2.0,30.0,6.89,4.354136429608128
659,2021-06-20,5.0,153.0,7.97,19.196988707653702
659,2021-06-21,6.0,153.0,12.7,12.047244094488189
659,2021-06-22,7.0,210.0,7.45,28.187919463087248
659,2021-06-23,6.0,214.0,9.709999999999999,22.039134912461382
659,2021-06-24,7.0,207.0,14.2,14.577464788732396
659,2021-06-25,9.0,267.0,9.11,29.308452250274424
659,2021-06-26,6.0,228.0,6.96,32.758620689655174
659,2021-06-27,12.0,330.0,6.9399999999999995,47.55043227665706
659,2021-06-28,15.0,407.0,7.74,52.58397932816537
660,2021-06-16,12.0,337.0,11.06,30.47016274864376
660,2021-06-17,16.0,465.0,11.01,42.23433242506812
660,2021-06-18,16.0,543.0,9.95,54.572864321608044
660,2021-06-19,19.0,581.0,12.69,45.78408195429472
660,2021-06-20,23.0,695.0,11.66,59.60548885077187
660,2021-06-21,28.0,854.0,13.15,64.94296577946768
660,2021-06-22,10.0,269.0,9.03,29.789590254706535
660,2021-06-23,15.0,475.0,12.56,37.818471337579616
660,2021-06-24,20.0,645.0,12.28,52.52442996742671
660,2021-06-25,22.0,670.0,11.24,59.6085409252669
660,2021-06-26,19.0,634.0,11.18,56.70840787119857
660,2021-06-27,34.0,1070.0,11.22,95.36541889483065
660,2021-06-28,19.0,549.0,8.58,63.98601398601399
661,2021-06-16,25.0,752.0,12.19,61.689909762100086
661,2021-06-17,22.0,699.0,12.06,57.960199004975124
661,2021-06-18,26.0,792.0,11.23,70.5253784505788
661,2021-06-19,22.0,665.0,9.82,67.71894093686355
661,2021-06-20,16.0,564.0,7.3,77.26027397260275
661,2021-06-21,26.0,807.0,9.5,84.94736842105263
661,2021-06-22,22.0,741.0,13.46,55.0520059435364
661,2021-06-23,15.0,539.0,11.01,48.955495004541326
661,2021-06-24,15.0,476.0,8.1,58.76543209876544
661,2021-06-25,32.0,941.0,13.29,70.8051166290444
661,2021-06-26,28.0,885.0,12.35,71.65991902834008
661,2021-06-27,27.0,867.0,10.9,79.54128440366972
661,2021-06-28,11.0,391.0,7.62,51.31233595800525
662,2021-06-15,1.0,34.0,0.69,49.275362318840585
662,2021-06-16,14.0,405.0,10.53,38.46153846153847
662,2021-06-17,8.0,268.0,8.66,30.946882217090067
662,2021-06-18,15.0,448.0,13.48,33.23442136498516
662,2021-06-19,12.0,307.0,10.28,29.863813229571985
662,2021-06-20,11.0,314.0,7.87,39.898348157560356
662,2021-06-21,6.0,179.0,6.61,27.08018154311649
662,2021-06-22,10.0,308.0,7.41,41.56545209176788
662,2021-06-23,11.0,272.0,11.78,23.08998302207131
662,2021-06-24,7.0,191.0,7.7,24.805194805194805
662,2021-06-25,14.0,444.0,12.39,35.83535108958838
662,2021-06-26,10.0,299.0,5.63,53.10834813499112
662,2021-06-27,16.0,489.0,10.72,45.61567164179104
662,2021-06-28,13.0,365.0,6.79,53.75552282768778
663,2021-06-16,25.0,755.0,12.05,62.655601659751035
663,2021-06-17,33.0,998.0,11.78,84.71986417657047
663,2021-06-18,28.0,906.0,12.709999999999999,71.28245476003147
663,2021-06-19,29.0,904.0,14.41,62.734212352532964
663,2021-06-20,31.0,954.0,12.74,74.8822605965463
663,2021-06-21,36.0,1117.0,13.72,81.4139941690962
663,2021-06-22,27.0,849.0,11.52,73.69791666666667
663,2021-06-23,27.0,833.0,10.91,76.35197066911091
663,2021-06-24,27.0,827.0,13.63,60.674981658107114
663,2021-06-25,30.0,905.0,12.88,70.2639751552795
663,2021-06-26,39.0,1200.0,12.33,97.32360097323601
663,2021-06-27,40.0,1276.0,12.62,101.10935023771792
663,2021-06-28,32.0,993.0,11.54,86.04852686308493
664,2021-06-15,0.0,0.0,0.0,0.0
664,2021-06-16,27.0,892.0,9.0,99.11111111111111
664,2021-06-17,40.0,1305.0,11.98,108.93155258764607
664,2021-06-18,23.0,775.0,7.54,102.78514588859416
664,2021-06-19,32.0,1072.0,10.69,100.28063610851264
664,2021-06-20,25.0,769.0,7.43,103.4993270524899
664,2021-06-21,13.0,428.0,3.92,109.18367346938776
664,2021-06-22,29.0,985.0,9.13,107.88608981380065
664,2021-06-23,20.0,660.0,7.38,89.4308943089431
664,2021-06-24,27.0,884.0,9.5,93.05263157894737
664,2021-06-25,25.0,786.0,7.92,99.24242424242425
664,2021-06-26,20.0,641.0,8.6,74.53488372093024
664,2021-06-27,31.0,1097.0,9.61,114.15192507804372
665,2021-06-15,1.0,40.0,1.0,40.0
665,2021-06-16,9.0,265.0,4.7,56.38297872340425
665,2021-06-17,25.0,790.0,11.9,66.38655462184873
665,2021-06-18,16.0,507.0,9.74,52.053388090349074
665,2021-06-19,14.0,383.0,7.38,51.897018970189706
665,2021-06-21,24.0,700.0,8.74,80.09153318077803
665,2021-06-22,12.0,369.0,6.9399999999999995,53.17002881844381
665,2021-06-23,24.0,751.0,9.81,76.55453618756371
665,2021-06-24,6.0,151.0,3.75,40.266666666666666
665,2021-06-25,15.0,446.0,7.65,58.30065359477124
665,2021-06-26,14.0,453.0,6.23,72.71268057784911
665,2021-06-27,19.0,643.0,9.87,65.1469098277609
665,2021-06-28,18.0,585.0,7.22,81.02493074792244
666,2021-06-15,2.0,69.0,1.0,69.0
666,2021-06-16,27.0,872.0,17.31,50.37550548815714
666,2021-06-17,27.0,889.0,16.88,52.665876777251185
666,2021-06-18,6.0,169.0,4.93,34.27991886409737
666,2021-06-19,25.0,778.0,14.17,54.90472829922371
666,2021-06-20,34.0,1084.0,18.66,58.09217577706324
666,2021-06-21,10.0,316.0,5.99,52.75459098497495
666,2021-06-22,10.0,320.0,7.62,41.99475065616798
666,2021-06-23,14.0,418.0,12.370000000000001,33.7914308811641
666,2021-06-24,18.0,514.0,12.79,40.187646598905395
666,2021-06-25,18.0,555.0,9.91,56.00403632694248
666,2021-06-26,30.0,948.0,11.95,79.3305439330544
666,2021-06-27,22.0,729.0,9.19,79.3253536452666
666,2021-06-28,18.0,538.0,9.17,58.66957470010905
667,2021-06-17,21.0,628.0,9.36,67.0940170940171
667,2021-06-18,1.0,25.0,0.78,32.05128205128205
667,2021-06-20,19.0,579.0,8.86,65.34988713318285
667,2021-06-21,16.0,470.0,6.25,75.2
667,2021-06-22,21.0,609.0,8.27,73.63966142684401
667,2021-06-24,12.0,366.0,4.96,73.79032258064517
667,2021-06-25,23.0,698.0,9.68,72.10743801652893
667,2021-06-26,9.0,304.0,5.24,58.01526717557252
667,2021-06-27,13.0,360.0,4.43,81.26410835214448
667,2021-06-28,23.0,664.0,10.07,65.93843098311817
668,2021-06-16,22.0,637.0,8.5,74.94117647058823
668,2021-06-17,15.0,520.0,12.18,42.692939244663386
668,2021-06-18,21.0,638.0,13.17,48.44343204252088
668,2021-06-19,0.0,38.0,3.14,12.101910828025478
668,2021-06-21,22.0,726.0,13.47,53.89755011135857
668,2021-06-22,9.0,317.0,14.28,22.198879551820728
668,2021-06-23,18.0,556.0,13.45,41.33828996282528
668,2021-06-24,13.0,428.0,11.85,36.118143459915615
668,2021-06-25,19.0,583.0,11.03,52.855847688123305
668,2021-06-26,25.0,744.0,9.7,76.70103092783506
668,2021-06-27,4.0,155.0,1.74,89.08045977011494
668,2021-06-28,18.0,586.0,10.2,57.450980392156865
669,2021-06-15,1.0,35.0,1.0,35.0
669,2021-06-16,10.0,296.0,8.43,35.11269276393832
669,2021-06-17,12.0,345.0,8.44,40.87677725118483
669,2021-06-18,15.0,475.0,9.35,50.80213903743316
669,2021-06-19,17.0,517.0,10.72,48.2276119402985
669,2021-06-20,21.0,646.0,10.48,61.6412213740458
669,2021-06-21,16.0,487.0,8.39,58.04529201430274
669,2021-06-22,11.0,309.0,9.39,32.9073482428115
669,2021-06-23,10.0,292.0,6.78,43.067846607669615
669,2021-06-24,12.0,371.0,9.98,37.17434869739479
669,2021-06-25,8.0,276.0,6.3,43.80952380952381
669,2021-06-26,9.0,289.0,4.72,61.228813559322035
669,2021-06-27,14.0,444.0,7.71,57.5875486381323
669,2021-06-28,15.0,452.0,7.66,59.007832898172325
670,2021-06-16,16.0,505.0,9.14,55.25164113785558
670,2021-06-17,11.0,346.0,5.86,59.04436860068259
670,2021-06-18,10.0,302.0,8.42,35.86698337292162
670,2021-06-22,12.0,367.0,8.84,41.515837104072396
670,2021-06-23,14.0,460.0,12.39,37.12671509281679
670,2021-06-24,16.0,481.0,7.13,67.46143057503507
670,2021-06-25,23.0,719.0,11.83,60.777683854606934
670,2021-06-26,4.0,123.0,2.25,54.666666666666664
670,2021-06-27,6.0,210.0,5.08,41.338582677165356
670,2021-06-28,11.0,341.0,9.59,35.557872784150156
671,2021-06-16,11.0,337.0,7.49,44.99332443257677
671,2021-06-17,10.0,279.0,5.68,49.11971830985916
671,2021-06-18,18.0,558.0,9.69,57.58513931888545
671,2021-06-19,14.0,393.0,9.65,40.725388601036265
671,2021-06-20,18.0,545.0,9.92,54.939516129032256
671,2021-06-21,13.0,421.0,10.5,40.095238095238095
671,2021-06-22,16.0,470.0,9.47,49.630411826821536
671,2021-06-23,16.0,526.0,9.75,53.94871794871795
671,2021-06-24,12.0,344.0,7.95,43.270440251572325
671,2021-06-25,19.0,549.0,7.97,68.88331242158092
671,2021-06-26,18.0,597.0,9.15,65.24590163934425
671,2021-06-27,16.0,499.0,6.01,83.02828618968387
671,2021-06-28,26.0,901.0,11.99,75.14595496246872
672,2021-06-16,13.0,363.0,8.87,40.92446448703495
672,2021-06-17,6.0,183.0,3.9000000000000004,46.92307692307692
672,2021-06-18,12.0,317.0,10.14,31.26232741617357
672,2021-06-19,6.0,154.0,10.75,14.325581395348838
672,2021-06-20,10.0,320.0,9.2,34.78260869565218
672,2021-06-21,11.0,324.0,8.77,36.944127708095785
672,2021-06-22,4.0,111.0,3.96,28.03030303030303
672,2021-06-23,5.0,136.0,5.9799999999999995,22.742474916387962
672,2021-06-24,4.0,124.0,4.859999999999999,25.514403292181072
672,2021-06-25,12.0,358.0,12.26,29.200652528548126
672,2021-06-26,8.0,206.0,3.52,58.52272727272727
672,2021-06-27,10.0,305.0,4.22,72.27488151658768
672,2021-06-28,2.0,88.0,3.13,28.115015974440894
673,2021-06-16,28.0,809.0,9.65,83.83419689119171
673,2021-06-17,38.0,1138.0,10.51,108.27783063748811
673,2021-06-18,33.0,992.0,10.89,91.09274563820018
673,2021-06-19,32.0,939.0,10.11,92.87833827893175
673,2021-06-20,15.0,448.0,10.86,41.25230202578269
673,2021-06-22,6.0,168.0,7.81,21.51088348271447
673,2021-06-23,14.0,408.0,8.86,46.04966139954853
673,2021-06-24,21.0,615.0,9.54,64.46540880503146
673,2021-06-25,24.0,732.0,9.7,75.4639175257732
673,2021-06-26,20.0,576.0,7.96,72.36180904522612
674,2021-06-15,1.0,36.0,1.0,36.0
674,2021-06-16,18.0,509.0,10.08,50.49603174603175
674,2021-06-17,20.0,599.0,9.96,60.14056224899598
674,2021-06-18,17.0,516.0,11.06,46.65461121157323
674,2021-06-19,18.0,611.0,10.85,56.313364055299544
674,2021-06-20,22.0,728.0,11.1,65.58558558558559
674,2021-06-21,18.0,613.0,9.08,67.51101321585902
674,2021-06-22,19.0,596.0,10.2,58.43137254901961
674,2021-06-23,19.0,650.0,9.87,65.85612968591693
674,2021-06-24,23.0,692.0,9.209999999999999,75.13572204125951
674,2021-06-25,17.0,491.0,7.4399999999999995,65.99462365591398
674,2021-06-26,14.0,493.0,6.71,73.47242921013412
674,2021-06-27,21.0,694.0,8.58,80.88578088578089
674,2021-06-28,26.0,800.0,10.36,77.22007722007723
675,2021-06-16,39.0,1177.0,15.7,74.96815286624204
675,2021-06-17,39.0,1157.0,16.09,71.90801740211312
